2.323268502950668335e-01
2.515452206134796143e-01
7.019311934709548950e-02
-4.002563655376434326e-02
1.881877481937408447e-01
2.217983007431030273e-01
2.982616126537322998e-01
3.347770273685455322e-01
-5.882880091667175293e-02
2.901138663291931152e-01
2.824499011039733887e-01
1.374141126871109009e-01
6.137131899595260620e-02
2.840620279312133789e-01
4.150714576244354248e-01
