3.023911118507385254e-01
3.316458463668823242e-01
1.030583381652832031e-01
1.371938139200210571e-01
2.115112692117691040e-01
3.838488757610321045e-01
-4.243799149990081787e-01
3.622732162475585938e-01
3.781214356422424316e-01
4.961973130702972412e-01
2.893138229846954346e-01
3.076479732990264893e-01
4.266118407249450684e-01
2.611060440540313721e-01
-3.899173140525817871e-01
